交易时间,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅%,成交量,成交额
1997-01-02,740.74 ,742.81 ,729.55 ,737.01 ,0.00 ,0.00 ,0.00 ,0.00 
1997-01-03,737.01 ,748.24 ,737.01 ,748.03 ,11.02 ,1.50 ,0.00 ,0.00 
1997-01-06,748.03 ,753.31 ,743.82 ,747.65 ,-0.38 ,-0.05 ,0.00 ,0.00 
1997-01-07,747.65 ,753.26 ,742.18 ,753.23 ,5.58 ,0.75 ,0.00 ,0.00 
1997-01-08,753.23 ,755.72 ,747.71 ,748.41 ,-4.82 ,-0.64 ,0.00 ,0.00 
1997-01-09,748.41 ,757.68 ,748.41 ,754.85 ,6.44 ,0.86 ,0.00 ,0.00 
1997-01-10,754.85 ,759.65 ,746.92 ,759.50 ,4.65 ,0.62 ,0.00 ,0.00 
1997-01-13,759.50 ,762.85 ,756.69 ,759.51 ,0.01 ,0.00 ,0.00 ,0.00 
1997-01-14,759.51 ,772.04 ,759.51 ,768.86 ,9.35 ,1.23 ,0.00 ,0.00 
1997-01-15,768.86 ,770.95 ,763.72 ,767.20 ,-1.66 ,-0.22 ,0.00 ,0.00 
1997-01-16,767.20 ,772.05 ,765.25 ,769.75 ,2.55 ,0.33 ,0.00 ,0.00 
1997-01-17,769.75 ,776.37 ,769.72 ,776.17 ,6.42 ,0.83 ,0.00 ,0.00 
1997-01-20,776.17 ,780.08 ,774.19 ,776.70 ,0.53 ,0.07 ,0.00 ,0.00 
1997-01-21,776.70 ,783.72 ,772.00 ,782.72 ,6.02 ,0.78 ,0.00 ,0.00 
1997-01-22,782.72 ,786.23 ,779.56 ,786.23 ,3.51 ,0.45 ,0.00 ,0.00 
1997-01-23,786.23 ,794.67 ,776.64 ,777.56 ,-8.67 ,-1.10 ,0.00 ,0.00 
1997-01-24,777.53 ,778.21 ,768.17 ,770.52 ,-7.04 ,-0.91 ,0.00 ,0.00 
1997-01-27,770.52 ,771.43 ,764.18 ,765.02 ,-5.50 ,-0.71 ,0.00 ,0.00 
1997-01-28,765.02 ,776.32 ,761.75 ,765.02 ,0.00 ,0.00 ,0.00 ,0.00 
1997-01-29,765.02 ,772.70 ,765.02 ,772.50 ,7.48 ,0.98 ,0.00 ,0.00 
1997-01-30,772.50 ,784.17 ,772.50 ,784.17 ,11.67 ,1.51 ,0.00 ,0.00 
1997-01-31,784.17 ,791.86 ,784.17 ,786.16 ,1.99 ,0.25 ,0.00 ,0.00 
1997-02-03,786.16 ,787.14 ,783.12 ,786.73 ,0.57 ,0.07 ,0.00 ,0.00 
1997-02-04,786.73 ,789.28 ,783.68 ,789.26 ,2.53 ,0.32 ,0.00 ,0.00 
1997-02-05,789.26 ,792.71 ,773.43 ,778.28 ,-10.98 ,-1.39 ,0.00 ,0.00 
1997-02-06,778.28 ,780.35 ,774.45 ,780.15 ,1.87 ,0.24 ,0.00 ,0.00 
1997-02-07,780.15 ,789.72 ,778.19 ,789.56 ,9.41 ,1.21 ,0.00 ,0.00 
1997-02-10,789.56 ,793.46 ,784.69 ,785.43 ,-4.13 ,-0.52 ,0.00 ,0.00 
1997-02-11,785.43 ,789.60 ,780.95 ,789.59 ,4.16 ,0.53 ,0.00 ,0.00 
1997-02-12,789.59 ,802.77 ,789.59 ,802.77 ,13.18 ,1.67 ,0.00 ,0.00 
1997-02-13,802.77 ,812.93 ,802.77 ,811.82 ,9.05 ,1.13 ,0.00 ,0.00 
1997-02-14,811.82 ,812.20 ,808.15 ,808.48 ,-3.34 ,-0.41 ,0.00 ,0.00 
1997-02-17,808.48 ,808.48 ,808.48 ,808.48 ,0.00 ,0.00 ,0.00 ,0.00 
1997-02-18,808.48 ,816.29 ,806.34 ,816.29 ,7.81 ,0.97 ,0.00 ,0.00 
1997-02-19,816.29 ,817.68 ,811.20 ,812.49 ,-3.80 ,-0.47 ,0.00 ,0.00 
1997-02-20,812.49 ,812.49 ,800.35 ,802.80 ,-9.69 ,-1.19 ,0.00 ,0.00 
1997-02-21,802.80 ,804.94 ,799.99 ,801.77 ,-1.03 ,-0.13 ,0.00 ,0.00 
1997-02-24,801.77 ,810.64 ,798.42 ,810.28 ,8.51 ,1.06 ,0.00 ,0.00 
1997-02-25,810.28 ,812.85 ,807.65 ,812.10 ,1.82 ,0.22 ,0.00 ,0.00 
1997-02-26,812.10 ,812.70 ,798.13 ,805.68 ,-6.42 ,-0.79 ,0.00 ,0.00 
1997-02-27,805.68 ,805.68 ,795.06 ,795.07 ,-10.61 ,-1.32 ,0.00 ,0.00 
1997-02-28,795.07 ,795.70 ,788.50 ,790.82 ,-4.25 ,-0.53 ,0.00 ,0.00 
1997-03-03,790.82 ,795.31 ,785.66 ,795.31 ,4.49 ,0.57 ,0.00 ,0.00 
1997-03-04,795.31 ,798.93 ,789.98 ,790.95 ,-4.36 ,-0.55 ,0.00 ,0.00 
1997-03-05,790.95 ,801.99 ,790.95 ,801.99 ,11.04 ,1.40 ,0.00 ,0.00 
1997-03-06,801.99 ,804.11 ,797.50 ,798.56 ,-3.43 ,-0.43 ,0.00 ,0.00 
1997-03-07,798.56 ,808.19 ,798.56 ,804.97 ,6.41 ,0.80 ,0.00 ,0.00 
1997-03-10,804.97 ,813.66 ,803.66 ,813.65 ,8.68 ,1.08 ,0.00 ,0.00 
1997-03-11,813.65 ,814.90 ,810.77 ,811.34 ,-2.31 ,-0.28 ,0.00 ,0.00 
1997-03-12,811.34 ,811.34 ,801.07 ,804.26 ,-7.08 ,-0.87 ,0.00 ,0.00 
1997-03-13,804.26 ,804.26 ,789.44 ,789.56 ,-14.70 ,-1.83 ,0.00 ,0.00 
1997-03-14,789.56 ,796.88 ,789.56 ,793.17 ,3.61 ,0.46 ,0.00 ,0.00 
1997-03-17,793.17 ,796.28 ,782.98 ,795.71 ,2.54 ,0.32 ,0.00 ,0.00 
1997-03-18,795.71 ,797.18 ,785.47 ,789.66 ,-6.05 ,-0.76 ,0.00 ,0.00 
1997-03-19,789.66 ,791.59 ,780.03 ,785.77 ,-3.89 ,-0.49 ,0.00 ,0.00 
1997-03-20,785.77 ,786.29 ,778.04 ,782.65 ,-3.12 ,-0.40 ,0.00 ,0.00 
1997-03-21,782.65 ,786.44 ,782.65 ,784.10 ,1.45 ,0.19 ,0.00 ,0.00 
1997-03-24,784.10 ,791.01 ,780.79 ,790.89 ,6.79 ,0.87 ,0.00 ,0.00 
1997-03-25,790.89 ,798.11 ,788.39 ,789.07 ,-1.82 ,-0.23 ,0.00 ,0.00 
1997-03-26,789.07 ,794.89 ,786.77 ,790.50 ,1.43 ,0.18 ,0.00 ,0.00 
1997-03-27,790.50 ,792.58 ,767.32 ,773.88 ,-16.62 ,-2.10 ,0.00 ,0.00 
1997-03-31,773.88 ,773.88 ,756.13 ,757.12 ,-16.76 ,-2.17 ,0.00 ,0.00 
1997-04-01,757.12 ,761.49 ,751.26 ,759.64 ,2.52 ,0.33 ,0.00 ,0.00 
1997-04-02,759.64 ,759.65 ,747.59 ,750.11 ,-9.53 ,-1.25 ,0.00 ,0.00 
1997-04-03,750.11 ,751.04 ,744.40 ,750.32 ,0.21 ,0.03 ,0.00 ,0.00 
1997-04-04,750.32 ,757.90 ,744.04 ,757.90 ,7.58 ,1.01 ,0.00 ,0.00 
1997-04-07,757.90 ,764.82 ,757.90 ,762.13 ,4.23 ,0.56 ,0.00 ,0.00 
1997-04-08,762.13 ,766.25 ,758.36 ,766.12 ,3.99 ,0.52 ,0.00 ,0.00 
1997-04-09,766.12 ,769.53 ,759.15 ,760.60 ,-5.52 ,-0.72 ,0.00 ,0.00 
1997-04-10,760.60 ,763.73 ,757.65 ,758.34 ,-2.26 ,-0.30 ,0.00 ,0.00 
1997-04-11,758.34 ,758.34 ,737.64 ,737.65 ,-20.69 ,-2.73 ,0.00 ,0.00 
1997-04-14,737.65 ,743.73 ,733.54 ,743.73 ,6.08 ,0.82 ,0.00 ,0.00 
1997-04-15,743.73 ,754.72 ,743.73 ,754.72 ,10.99 ,1.48 ,0.00 ,0.00 
1997-04-16,754.72 ,763.53 ,751.99 ,763.53 ,8.81 ,1.17 ,0.00 ,0.00 
1997-04-17,763.53 ,768.55 ,760.49 ,761.77 ,-1.76 ,-0.23 ,0.00 ,0.00 
1997-04-18,761.77 ,767.93 ,761.77 ,766.34 ,4.57 ,0.60 ,0.00 ,0.00 
1997-04-21,766.34 ,767.39 ,756.38 ,760.37 ,-5.97 ,-0.78 ,0.00 ,0.00 
1997-04-22,760.37 ,774.64 ,759.90 ,774.61 ,14.24 ,1.87 ,0.00 ,0.00 
1997-04-23,774.61 ,778.19 ,771.90 ,773.64 ,-0.97 ,-0.13 ,0.00 ,0.00 
1997-04-24,773.64 ,779.89 ,769.72 ,771.18 ,-2.46 ,-0.32 ,0.00 ,0.00 
1997-04-25,771.18 ,771.18 ,764.63 ,765.37 ,-5.81 ,-0.75 ,0.00 ,0.00 
1997-04-28,765.37 ,773.89 ,763.30 ,772.96 ,7.59 ,0.99 ,0.00 ,0.00 
1997-04-29,772.96 ,794.44 ,772.96 ,794.05 ,21.09 ,2.73 ,0.00 ,0.00 
1997-04-30,794.05 ,804.13 ,791.21 ,801.34 ,7.29 ,0.92 ,0.00 ,0.00 
1997-05-01,801.34 ,802.95 ,793.21 ,798.53 ,-2.81 ,-0.35 ,0.00 ,0.00 
1997-05-02,798.53 ,812.99 ,798.53 ,812.97 ,14.44 ,1.81 ,0.00 ,0.00 
1997-05-05,812.97 ,830.29 ,811.80 ,830.24 ,17.27 ,2.12 ,0.00 ,0.00 
1997-05-06,830.24 ,832.29 ,824.70 ,827.76 ,-2.48 ,-0.30 ,0.00 ,0.00 
1997-05-07,827.76 ,827.76 ,814.70 ,815.62 ,-12.14 ,-1.47 ,0.00 ,0.00 
1997-05-08,815.62 ,829.09 ,811.84 ,820.26 ,4.64 ,0.57 ,0.00 ,0.00 
1997-05-09,820.26 ,827.69 ,815.78 ,824.78 ,4.52 ,0.55 ,0.00 ,0.00 
1997-05-12,824.78 ,838.56 ,824.78 ,837.66 ,12.88 ,1.56 ,0.00 ,0.00 
1997-05-13,837.66 ,838.49 ,829.12 ,833.13 ,-4.53 ,-0.54 ,0.00 ,0.00 
1997-05-14,833.13 ,841.29 ,833.13 ,836.04 ,2.91 ,0.35 ,0.00 ,0.00 
1997-05-15,836.04 ,842.45 ,833.34 ,841.88 ,5.84 ,0.70 ,0.00 ,0.00 
1997-05-16,841.88 ,841.88 ,829.15 ,829.75 ,-12.13 ,-1.44 ,0.00 ,0.00 
1997-05-19,829.75 ,835.92 ,828.87 ,833.27 ,3.52 ,0.42 ,0.00 ,0.00 
1997-05-20,833.27 ,841.96 ,826.41 ,841.66 ,8.39 ,1.01 ,0.00 ,0.00 
1997-05-21,841.66 ,846.87 ,835.22 ,839.35 ,-2.31 ,-0.27 ,0.00 ,0.00 
1997-05-22,839.35 ,841.91 ,833.86 ,835.66 ,-3.69 ,-0.44 ,0.00 ,0.00 
1997-05-23,835.66 ,848.49 ,835.66 ,847.03 ,11.37 ,1.36 ,0.00 ,0.00 
1997-05-27,847.03 ,851.53 ,840.96 ,849.71 ,2.68 ,0.32 ,0.00 ,0.00 
1997-05-28,849.71 ,850.95 ,843.21 ,847.21 ,-2.50 ,-0.29 ,0.00 ,0.00 
1997-05-29,847.21 ,848.96 ,842.61 ,844.08 ,-3.13 ,-0.37 ,0.00 ,0.00 
1997-05-30,844.08 ,851.87 ,831.87 ,848.28 ,4.20 ,0.50 ,0.00 ,0.00 
1997-06-02,848.28 ,851.34 ,844.61 ,846.36 ,-1.92 ,-0.23 ,0.00 ,0.00 
1997-06-03,846.36 ,850.56 ,841.51 ,845.48 ,-0.88 ,-0.10 ,0.00 ,0.00 
1997-06-04,845.48 ,845.55 ,838.82 ,840.11 ,-5.37 ,-0.64 ,0.00 ,0.00 
1997-06-05,840.11 ,848.89 ,840.11 ,843.43 ,3.32 ,0.40 ,0.00 ,0.00 
1997-06-06,843.43 ,859.24 ,843.36 ,858.01 ,14.58 ,1.73 ,0.00 ,0.00 
1997-06-09,858.01 ,865.14 ,858.01 ,862.91 ,4.90 ,0.57 ,0.00 ,0.00 
1997-06-10,862.91 ,870.05 ,862.18 ,865.27 ,2.36 ,0.27 ,0.00 ,0.00 
1997-06-11,865.27 ,870.66 ,865.15 ,869.57 ,4.30 ,0.50 ,0.00 ,0.00 
1997-06-12,869.57 ,884.34 ,869.01 ,883.44 ,13.87 ,1.60 ,0.00 ,0.00 
1997-06-13,883.48 ,894.69 ,883.48 ,893.27 ,9.83 ,1.11 ,0.00 ,0.00 
1997-06-16,893.27 ,895.17 ,891.21 ,893.90 ,0.63 ,0.07 ,0.00 ,0.00 
1997-06-17,893.90 ,897.60 ,886.19 ,894.42 ,0.52 ,0.06 ,0.00 ,0.00 
1997-06-18,894.42 ,894.42 ,887.03 ,889.06 ,-5.36 ,-0.60 ,0.00 ,0.00 
1997-06-19,889.06 ,900.09 ,888.99 ,897.99 ,8.93 ,1.00 ,0.00 ,0.00 
1997-06-20,897.99 ,901.77 ,897.77 ,898.70 ,0.71 ,0.08 ,0.00 ,0.00 
1997-06-23,898.70 ,898.70 ,878.43 ,878.62 ,-20.08 ,-2.23 ,0.00 ,0.00 
1997-06-24,878.62 ,896.75 ,878.62 ,896.34 ,17.72 ,2.02 ,0.00 ,0.00 
1997-06-25,896.34 ,902.09 ,882.24 ,888.99 ,-7.35 ,-0.82 ,0.00 ,0.00 
1997-06-26,888.99 ,893.21 ,879.32 ,883.68 ,-5.31 ,-0.60 ,0.00 ,0.00 
1997-06-27,883.68 ,894.70 ,883.68 ,887.30 ,3.62 ,0.41 ,0.00 ,0.00 
1997-06-30,887.30 ,892.62 ,879.82 ,885.14 ,-2.16 ,-0.24 ,0.00 ,0.00 
1997-07-01,885.14 ,893.88 ,884.54 ,891.03 ,5.89 ,0.67 ,0.00 ,0.00 
1997-07-02,891.03 ,904.05 ,891.03 ,904.03 ,13.00 ,1.46 ,0.00 ,0.00 
1997-07-03,904.03 ,917.82 ,904.03 ,916.92 ,12.89 ,1.43 ,0.00 ,0.00 
1997-07-07,916.92 ,923.26 ,909.69 ,912.20 ,-4.72 ,-0.51 ,0.00 ,0.00 
1997-07-08,912.20 ,918.76 ,911.56 ,918.75 ,6.55 ,0.72 ,0.00 ,0.00 
1997-07-09,918.75 ,922.03 ,902.48 ,907.54 ,-11.21 ,-1.22 ,0.00 ,0.00 
1997-07-10,907.54 ,916.54 ,904.31 ,913.78 ,6.24 ,0.69 ,0.00 ,0.00 
1997-07-11,913.78 ,919.74 ,913.11 ,916.68 ,2.90 ,0.32 ,0.00 ,0.00 
1997-07-14,916.70 ,921.78 ,912.02 ,918.38 ,1.70 ,0.19 ,0.00 ,0.00 
1997-07-15,918.38 ,926.15 ,914.52 ,925.76 ,7.38 ,0.80 ,0.00 ,0.00 
1997-07-16,925.76 ,939.32 ,925.76 ,936.59 ,10.83 ,1.17 ,0.00 ,0.00 
1997-07-17,936.59 ,936.96 ,927.90 ,931.61 ,-4.98 ,-0.53 ,0.00 ,0.00 
1997-07-18,931.61 ,931.61 ,912.90 ,915.30 ,-16.31 ,-1.75 ,0.00 ,0.00 
1997-07-21,915.30 ,915.38 ,907.12 ,912.94 ,-2.36 ,-0.26 ,0.00 ,0.00 
1997-07-22,912.94 ,934.38 ,912.94 ,933.98 ,21.04 ,2.30 ,0.00 ,0.00 
1997-07-23,933.98 ,941.80 ,933.98 ,936.56 ,2.58 ,0.28 ,0.00 ,0.00 
1997-07-24,936.56 ,941.51 ,926.91 ,940.28 ,3.72 ,0.40 ,0.00 ,0.00 
1997-07-25,940.30 ,945.65 ,936.09 ,938.79 ,-1.49 ,-0.16 ,0.00 ,0.00 
1997-07-28,938.79 ,942.97 ,935.19 ,936.45 ,-2.34 ,-0.25 ,0.00 ,0.00 
1997-07-29,936.45 ,942.96 ,932.56 ,942.29 ,5.84 ,0.62 ,0.00 ,0.00 
1997-07-30,942.29 ,953.98 ,941.98 ,952.29 ,10.00 ,1.06 ,0.00 ,0.00 
1997-07-31,952.29 ,957.73 ,948.89 ,954.29 ,2.00 ,0.21 ,0.00 ,0.00 
1997-08-01,954.29 ,955.33 ,939.05 ,947.14 ,-7.15 ,-0.75 ,0.00 ,0.00 
1997-08-04,947.14 ,953.18 ,943.60 ,950.30 ,3.16 ,0.33 ,0.00 ,0.00 
1997-08-05,950.30 ,954.21 ,948.92 ,952.37 ,2.07 ,0.22 ,0.00 ,0.00 
1997-08-06,952.37 ,962.43 ,949.45 ,960.32 ,7.95 ,0.83 ,0.00 ,0.00 
1997-08-07,960.32 ,964.17 ,950.87 ,951.19 ,-9.13 ,-0.95 ,0.00 ,0.00 
1997-08-08,951.19 ,951.19 ,925.74 ,933.54 ,-17.65 ,-1.86 ,0.00 ,0.00 
1997-08-11,933.54 ,938.50 ,925.39 ,937.00 ,3.46 ,0.37 ,0.00 ,0.00 
1997-08-12,937.00 ,942.99 ,925.66 ,926.53 ,-10.47 ,-1.12 ,0.00 ,0.00 
1997-08-13,926.53 ,935.77 ,916.54 ,922.02 ,-4.51 ,-0.49 ,0.00 ,0.00 
1997-08-14,922.02 ,930.07 ,916.92 ,924.77 ,2.75 ,0.30 ,0.00 ,0.00 
1997-08-15,924.77 ,924.77 ,900.81 ,900.81 ,-23.96 ,-2.59 ,0.00 ,0.00 
1997-08-18,900.81 ,912.57 ,893.34 ,912.49 ,11.68 ,1.30 ,0.00 ,0.00 
1997-08-19,912.49 ,926.01 ,912.49 ,926.01 ,13.52 ,1.48 ,0.00 ,0.00 
1997-08-20,926.01 ,939.35 ,924.58 ,939.35 ,13.34 ,1.44 ,0.00 ,0.00 
1997-08-21,939.35 ,939.47 ,921.35 ,925.05 ,-14.30 ,-1.52 ,0.00 ,0.00 
1997-08-22,925.05 ,925.05 ,905.42 ,923.54 ,-1.51 ,-0.16 ,0.00 ,0.00 
1997-08-25,923.55 ,930.93 ,917.29 ,920.16 ,-3.38 ,-0.37 ,0.00 ,0.00 
1997-08-26,920.16 ,922.47 ,911.72 ,913.02 ,-7.14 ,-0.78 ,0.00 ,0.00 
1997-08-27,913.02 ,916.23 ,903.83 ,913.70 ,0.68 ,0.07 ,0.00 ,0.00 
1997-08-28,913.70 ,915.90 ,898.65 ,903.67 ,-10.03 ,-1.10 ,0.00 ,0.00 
1997-08-29,903.67 ,907.28 ,896.82 ,899.47 ,-4.20 ,-0.46 ,0.00 ,0.00 
1997-09-02,899.47 ,927.58 ,899.47 ,927.58 ,28.11 ,3.13 ,0.00 ,0.00 
1997-09-03,927.58 ,935.90 ,926.87 ,927.86 ,0.28 ,0.03 ,0.00 ,0.00 
1997-09-04,927.86 ,933.36 ,925.59 ,930.87 ,3.01 ,0.32 ,0.00 ,0.00 
1997-09-05,930.87 ,940.37 ,924.05 ,929.05 ,-1.82 ,-0.20 ,0.00 ,0.00 
1997-09-08,929.05 ,936.50 ,929.05 ,931.20 ,2.15 ,0.23 ,0.00 ,0.00 
1997-09-09,931.20 ,938.90 ,927.28 ,933.62 ,2.42 ,0.26 ,0.00 ,0.00 
1997-09-10,933.62 ,933.62 ,918.76 ,919.03 ,-14.59 ,-1.56 ,0.00 ,0.00 
1997-09-11,919.03 ,919.03 ,902.56 ,912.59 ,-6.44 ,-0.70 ,0.00 ,0.00 
1997-09-12,912.59 ,925.05 ,906.70 ,923.91 ,11.32 ,1.24 ,0.00 ,0.00 
1997-09-15,923.91 ,928.90 ,919.41 ,919.77 ,-4.14 ,-0.45 ,0.00 ,0.00 
1997-09-16,919.77 ,947.66 ,919.77 ,945.64 ,25.87 ,2.81 ,0.00 ,0.00 
1997-09-17,945.64 ,950.29 ,941.99 ,943.00 ,-2.64 ,-0.28 ,0.00 ,0.00 
1997-09-18,943.00 ,958.19 ,943.00 ,947.29 ,4.29 ,0.45 ,0.00 ,0.00 
1997-09-19,947.29 ,952.35 ,943.90 ,950.51 ,3.22 ,0.34 ,0.00 ,0.00 
1997-09-22,950.51 ,960.59 ,950.51 ,955.43 ,4.92 ,0.52 ,0.00 ,0.00 
1997-09-23,955.43 ,955.78 ,948.07 ,951.93 ,-3.50 ,-0.37 ,0.00 ,0.00 
1997-09-24,951.93 ,959.78 ,944.07 ,944.48 ,-7.45 ,-0.78 ,0.00 ,0.00 
1997-09-25,944.48 ,947.00 ,937.38 ,937.91 ,-6.57 ,-0.70 ,0.00 ,0.00 
1997-09-26,937.91 ,946.44 ,937.91 ,945.22 ,7.31 ,0.78 ,0.00 ,0.00 
1997-09-29,945.22 ,953.96 ,941.94 ,953.34 ,8.12 ,0.86 ,0.00 ,0.00 
1997-09-30,953.34 ,955.17 ,947.28 ,947.28 ,-6.06 ,-0.64 ,0.00 ,0.00 
1997-10-01,947.28 ,956.71 ,947.28 ,955.41 ,8.13 ,0.86 ,0.00 ,0.00 
1997-10-02,955.41 ,960.46 ,952.94 ,960.46 ,5.05 ,0.53 ,0.00 ,0.00 
1997-10-03,960.46 ,975.47 ,955.13 ,965.03 ,4.57 ,0.48 ,0.00 ,0.00 
1997-10-06,965.03 ,974.16 ,965.03 ,972.69 ,7.66 ,0.79 ,0.00 ,0.00 
1997-10-07,972.69 ,983.12 ,971.95 ,983.12 ,10.43 ,1.07 ,0.00 ,0.00 
1997-10-08,983.12 ,983.12 ,968.65 ,973.84 ,-9.28 ,-0.94 ,0.00 ,0.00 
1997-10-09,973.84 ,974.72 ,963.34 ,970.62 ,-3.22 ,-0.33 ,0.00 ,0.00 
1997-10-10,970.62 ,970.62 ,963.42 ,966.98 ,-3.64 ,-0.38 ,0.00 ,0.00 
1997-10-13,966.98 ,973.46 ,966.95 ,968.10 ,1.12 ,0.12 ,0.00 ,0.00 
1997-10-14,968.10 ,972.86 ,961.87 ,970.28 ,2.18 ,0.23 ,0.00 ,0.00 
1997-10-15,970.28 ,970.28 ,962.75 ,965.72 ,-4.56 ,-0.47 ,0.00 ,0.00 
1997-10-16,965.72 ,973.38 ,950.77 ,955.25 ,-10.47 ,-1.08 ,0.00 ,0.00 
1997-10-17,955.23 ,955.23 ,931.58 ,944.16 ,-11.09 ,-1.16 ,0.00 ,0.00 
1997-10-20,944.16 ,955.72 ,941.43 ,955.61 ,11.45 ,1.21 ,0.00 ,0.00 
1997-10-21,955.61 ,972.56 ,955.61 ,972.28 ,16.67 ,1.74 ,0.00 ,0.00 
1997-10-22,972.28 ,972.61 ,965.66 ,968.49 ,-3.79 ,-0.39 ,0.00 ,0.00 
1997-10-23,968.49 ,968.49 ,944.16 ,950.69 ,-17.80 ,-1.84 ,0.00 ,0.00 
1997-10-24,950.69 ,960.04 ,937.55 ,941.64 ,-9.05 ,-0.95 ,0.00 ,0.00 
1997-10-27,941.64 ,941.64 ,876.73 ,876.99 ,-64.65 ,-6.87 ,0.00 ,0.00 
1997-10-28,876.99 ,923.09 ,855.27 ,921.85 ,44.86 ,5.12 ,0.00 ,0.00 
1997-10-29,921.85 ,935.24 ,913.88 ,919.16 ,-2.69 ,-0.29 ,0.00 ,0.00 
1997-10-30,919.16 ,923.28 ,903.68 ,903.68 ,-15.48 ,-1.68 ,0.00 ,0.00 
1997-10-31,903.68 ,919.93 ,903.68 ,914.62 ,10.94 ,1.21 ,0.00 ,0.00 
1997-11-03,914.62 ,939.02 ,914.62 ,938.99 ,24.37 ,2.66 ,0.00 ,0.00 
1997-11-04,938.99 ,941.40 ,932.66 ,940.76 ,1.77 ,0.19 ,0.00 ,0.00 
1997-11-05,940.76 ,949.62 ,938.16 ,942.76 ,2.00 ,0.21 ,0.00 ,0.00 
1997-11-06,942.76 ,942.85 ,934.16 ,938.03 ,-4.73 ,-0.50 ,0.00 ,0.00 
1997-11-07,938.03 ,938.03 ,915.39 ,927.51 ,-10.52 ,-1.12 ,0.00 ,0.00 
1997-11-10,927.51 ,935.90 ,920.26 ,921.13 ,-6.38 ,-0.69 ,0.00 ,0.00 
1997-11-11,921.13 ,928.29 ,919.63 ,923.78 ,2.65 ,0.29 ,0.00 ,0.00 
1997-11-12,923.78 ,923.88 ,905.34 ,905.96 ,-17.82 ,-1.93 ,0.00 ,0.00 
1997-11-13,905.96 ,917.79 ,900.61 ,916.66 ,10.70 ,1.18 ,0.00 ,0.00 
1997-11-14,916.66 ,930.44 ,915.34 ,928.35 ,11.69 ,1.28 ,0.00 ,0.00 
1997-11-17,928.35 ,949.66 ,928.35 ,946.20 ,17.85 ,1.92 ,0.00 ,0.00 
1997-11-18,946.20 ,947.65 ,937.43 ,938.23 ,-7.97 ,-0.84 ,0.00 ,0.00 
1997-11-19,938.23 ,947.28 ,934.83 ,944.59 ,6.36 ,0.68 ,0.00 ,0.00 
1997-11-20,944.59 ,961.83 ,944.59 ,958.98 ,14.39 ,1.52 ,0.00 ,0.00 
1997-11-21,958.98 ,964.55 ,954.60 ,963.09 ,4.11 ,0.43 ,0.00 ,0.00 
1997-11-24,963.09 ,963.09 ,945.22 ,946.67 ,-16.42 ,-1.70 ,0.00 ,0.00 
1997-11-25,951.23 ,954.47 ,944.71 ,950.82 ,4.15 ,0.44 ,0.00 ,0.00 
1997-11-26,950.82 ,956.47 ,950.82 ,951.64 ,0.82 ,0.09 ,0.00 ,0.00 
1997-11-28,951.64 ,959.13 ,951.64 ,955.40 ,3.76 ,0.40 ,0.00 ,0.00 
1997-12-01,955.40 ,974.77 ,955.40 ,974.77 ,19.37 ,2.03 ,0.00 ,0.00 
1997-12-02,974.78 ,976.20 ,969.83 ,971.68 ,-3.09 ,-0.32 ,0.00 ,0.00 
1997-12-03,971.68 ,980.81 ,966.16 ,976.77 ,5.09 ,0.52 ,0.00 ,0.00 
1997-12-04,976.77 ,983.36 ,971.37 ,973.10 ,-3.67 ,-0.38 ,0.00 ,0.00 
1997-12-05,973.10 ,986.25 ,969.10 ,983.79 ,10.69 ,1.10 ,0.00 ,0.00 
1997-12-08,983.79 ,985.67 ,979.57 ,982.37 ,-1.42 ,-0.14 ,0.00 ,0.00 
1997-12-09,982.37 ,982.37 ,973.81 ,975.78 ,-6.59 ,-0.67 ,0.00 ,0.00 
1997-12-10,975.78 ,975.78 ,962.68 ,969.79 ,-5.99 ,-0.61 ,0.00 ,0.00 
1997-12-11,969.79 ,969.79 ,951.89 ,954.94 ,-14.85 ,-1.53 ,0.00 ,0.00 
1997-12-12,954.94 ,961.32 ,947.00 ,953.39 ,-1.55 ,-0.16 ,0.00 ,0.00 
1997-12-15,953.39 ,965.96 ,953.39 ,963.39 ,10.00 ,1.05 ,0.00 ,0.00 
1997-12-16,963.39 ,973.00 ,963.39 ,968.04 ,4.65 ,0.48 ,0.00 ,0.00 
1997-12-17,968.04 ,974.30 ,964.25 ,965.54 ,-2.50 ,-0.26 ,0.00 ,0.00 
1997-12-18,965.54 ,965.54 ,950.55 ,955.30 ,-10.24 ,-1.06 ,0.00 ,0.00 
1997-12-19,955.30 ,955.30 ,924.92 ,946.78 ,-8.52 ,-0.89 ,0.00 ,0.00 
1997-12-22,946.78 ,956.73 ,946.25 ,953.70 ,6.92 ,0.73 ,0.00 ,0.00 
1997-12-23,953.70 ,954.51 ,938.91 ,939.13 ,-14.57 ,-1.53 ,0.00 ,0.00 
1997-12-24,939.13 ,942.88 ,932.70 ,932.70 ,-6.43 ,-0.68 ,0.00 ,0.00 
1997-12-26,932.70 ,939.99 ,932.70 ,936.46 ,3.76 ,0.40 ,0.00 ,0.00 
1997-12-29,936.46 ,953.95 ,936.46 ,953.36 ,16.90 ,1.80 ,0.00 ,0.00 
1997-12-30,953.35 ,970.84 ,953.35 ,970.84 ,17.48 ,1.83 ,0.00 ,0.00 
1997-12-31,970.84 ,975.02 ,967.41 ,970.43 ,-0.41 ,-0.04 ,0.00 ,0.00 
