交易时间,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅%,成交量,成交额
1/3/2005,1628.75 ,1635.45 ,1598.79 ,1603.51 ,-17.61 ,-1.09 ,2193130000.00 ,0.00 
1/4/2005,1611.22 ,1612.78 ,1565.02 ,1571.83 ,-31.68 ,-1.98 ,2690460000.00 ,0.00 
1/5/2005,1568.68 ,1580.88 ,1562.64 ,1563.76 ,-8.07 ,-0.51 ,2375380000.00 ,0.00 
1/6/2005,1567.66 ,1570.75 ,1556.84 ,1557.52 ,-6.24 ,-0.40 ,2174220000.00 ,0.00 
1/7/2005,1565.63 ,1577.76 ,1551.29 ,1564.81 ,7.29 ,0.47 ,2191910000.00 ,0.00 
1/10/2005,1561.23 ,1577.71 ,1558.54 ,1564.92 ,0.11 ,0.01 ,2098270000.00 ,0.00 
1/11/2005,1556.66 ,1562.24 ,1545.28 ,1553.40 ,-11.52 ,-0.74 ,2210240000.00 ,0.00 
1/12/2005,1561.84 ,1566.69 ,1543.04 ,1565.78 ,12.38 ,0.80 ,2257670000.00 ,0.00 
1/13/2005,1567.55 ,1568.54 ,1543.48 ,1545.18 ,-20.60 ,-1.32 ,2111610000.00 ,0.00 
1/14/2005,1552.11 ,1563.79 ,1550.05 ,1561.11 ,15.93 ,1.03 ,2084860000.00 ,0.00 
1/18/2005,1554.19 ,1574.39 ,1551.88 ,1573.49 ,12.38 ,0.79 ,1983840000.00 ,0.00 
1/19/2005,1572.81 ,1573.02 ,1545.63 ,1545.65 ,-27.84 ,-1.77 ,2217700000.00 ,0.00 
1/20/2005,1526.80 ,1534.53 ,1514.56 ,1514.56 ,-31.09 ,-2.01 ,2231360000.00 ,0.00 
1/21/2005,1519.30 ,1524.03 ,1502.48 ,1503.64 ,-10.92 ,-0.72 ,2043770000.00 ,0.00 
1/24/2005,1507.79 ,1509.83 ,1480.66 ,1480.66 ,-22.98 ,-1.53 ,2134680000.00 ,0.00 
1/25/2005,1492.65 ,1505.05 ,1488.60 ,1490.57 ,9.91 ,0.67 ,2003630000.00 ,0.00 
1/26/2005,1502.05 ,1513.44 ,1495.31 ,1509.01 ,18.44 ,1.24 ,2105070000.00 ,0.00 
1/27/2005,1505.25 ,1512.74 ,1497.36 ,1507.55 ,-1.46 ,-0.10 ,2106220000.00 ,0.00 
1/28/2005,1510.88 ,1512.82 ,1486.76 ,1499.46 ,-8.09 ,-0.54 ,2098150000.00 ,0.00 
1/31/2005,1515.16 ,1523.27 ,1513.06 ,1519.63 ,20.17 ,1.35 ,1823800000.00 ,0.00 
2/1/2005,1521.00 ,1527.91 ,1517.30 ,1523.66 ,4.03 ,0.27 ,1904570000.00 ,0.00 
2/2/2005,1527.29 ,1531.22 ,1515.45 ,1525.10 ,1.44 ,0.09 ,1965550000.00 ,0.00 
2/3/2005,1516.22 ,1518.13 ,1501.96 ,1508.24 ,-16.86 ,-1.11 ,1962750000.00 ,0.00 
2/4/2005,1507.74 ,1534.97 ,1507.69 ,1534.49 ,26.25 ,1.74 ,1934920000.00 ,0.00 
2/7/2005,1534.48 ,1538.38 ,1522.72 ,1529.05 ,-5.44 ,-0.35 ,1698460000.00 ,0.00 
2/8/2005,1529.55 ,1542.41 ,1527.04 ,1532.69 ,3.64 ,0.24 ,1943560000.00 ,0.00 
2/9/2005,1534.41 ,1534.48 ,1504.60 ,1506.81 ,-25.88 ,-1.69 ,1958810000.00 ,0.00 
2/10/2005,1512.71 ,1514.22 ,1497.35 ,1506.83 ,0.02 ,0.00 ,2085500000.00 ,0.00 
2/11/2005,1505.09 ,1535.54 ,1498.68 ,1530.51 ,23.68 ,1.57 ,2163630000.00 ,0.00 
2/14/2005,1531.19 ,1540.01 ,1530.16 ,1538.21 ,7.70 ,0.50 ,1639640000.00 ,0.00 
2/15/2005,1538.38 ,1561.17 ,1535.34 ,1547.30 ,9.09 ,0.59 ,2071590000.00 ,0.00 
2/16/2005,1541.26 ,1547.69 ,1535.37 ,1542.41 ,-4.89 ,-0.32 ,1865070000.00 ,0.00 
2/17/2005,1543.03 ,1546.69 ,1519.22 ,1519.29 ,-23.12 ,-1.50 ,1950460000.00 ,0.00 
2/18/2005,1519.21 ,1524.04 ,1512.73 ,1515.40 ,-3.89 ,-0.26 ,1614160000.00 ,0.00 
2/22/2005,1502.94 ,1523.51 ,1493.58 ,1494.07 ,-21.33 ,-1.41 ,2056220000.00 ,0.00 
2/23/2005,1502.83 ,1503.89 ,1489.99 ,1497.09 ,3.02 ,0.20 ,1878450000.00 ,0.00 
2/24/2005,1493.59 ,1517.88 ,1491.74 ,1517.71 ,20.62 ,1.38 ,2031880000.00 ,0.00 
2/25/2005,1515.75 ,1528.00 ,1513.47 ,1526.90 ,9.19 ,0.61 ,1771200000.00 ,0.00 
2/28/2005,1517.06 ,1524.70 ,1498.17 ,1511.02 ,-15.88 ,-1.04 ,2130140000.00 ,0.00 
3/1/2005,1516.63 ,1529.37 ,1515.20 ,1527.25 ,16.23 ,1.07 ,1941180000.00 ,0.00 
3/2/2005,1517.68 ,1541.14 ,1514.98 ,1525.28 ,-1.97 ,-0.13 ,2004470000.00 ,0.00 
3/3/2005,1530.13 ,1530.68 ,1502.32 ,1511.89 ,-13.39 ,-0.88 ,1895880000.00 ,0.00 
3/4/2005,1524.21 ,1530.59 ,1517.29 ,1520.58 ,8.69 ,0.57 ,1829190000.00 ,0.00 
3/7/2005,1524.04 ,1552.53 ,1523.73 ,1545.20 ,24.62 ,1.62 ,1949190000.00 ,0.00 
3/8/2005,1540.80 ,1549.56 ,1527.50 ,1528.65 ,-16.55 ,-1.07 ,1696700000.00 ,0.00 
3/9/2005,1526.90 ,1537.97 ,1520.45 ,1521.98 ,-6.67 ,-0.44 ,1895520000.00 ,0.00 
3/10/2005,1525.64 ,1527.98 ,1504.54 ,1524.38 ,2.40 ,0.16 ,1825790000.00 ,0.00 
3/11/2005,1528.65 ,1533.85 ,1501.99 ,1505.64 ,-18.74 ,-1.23 ,1792090000.00 ,0.00 
3/14/2005,1509.19 ,1515.16 ,1502.60 ,1515.09 ,9.45 ,0.63 ,1707720000.00 ,0.00 
3/15/2005,1520.26 ,1520.43 ,1500.88 ,1502.06 ,-13.03 ,-0.86 ,1838790000.00 ,0.00 
3/16/2005,1497.40 ,1508.16 ,1482.62 ,1486.23 ,-15.83 ,-1.05 ,1969690000.00 ,0.00 
3/17/2005,1487.72 ,1496.80 ,1483.10 ,1487.63 ,1.40 ,0.09 ,1745120000.00 ,0.00 
3/18/2005,1488.55 ,1490.57 ,1475.26 ,1484.40 ,-3.23 ,-0.22 ,2106980000.00 ,0.00 
3/21/2005,1483.16 ,1490.57 ,1470.94 ,1484.45 ,0.05 ,0.00 ,1611000000.00 ,0.00 
3/22/2005,1484.13 ,1490.44 ,1464.99 ,1465.09 ,-19.36 ,-1.30 ,1805950000.00 ,0.00 
3/23/2005,1463.43 ,1480.13 ,1463.43 ,1471.77 ,6.68 ,0.46 ,1741150000.00 ,0.00 
3/24/2005,1477.46 ,1485.96 ,1469.94 ,1469.94 ,-1.83 ,-0.12 ,1697930000.00 ,0.00 
3/28/2005,1476.40 ,1484.85 ,1472.71 ,1472.71 ,2.77 ,0.19 ,1487620000.00 ,0.00 
3/29/2005,1471.25 ,1483.43 ,1458.26 ,1464.34 ,-8.37 ,-0.57 ,1797840000.00 ,0.00 
3/30/2005,1470.13 ,1491.74 ,1469.97 ,1491.74 ,27.40 ,1.87 ,1753610000.00 ,0.00 
3/31/2005,1489.44 ,1490.80 ,1478.66 ,1482.53 ,-9.21 ,-0.62 ,1686970000.00 ,0.00 
4/1/2005,1491.83 ,1495.58 ,1466.49 ,1469.35 ,-13.18 ,-0.89 ,1869690000.00 ,0.00 
4/4/2005,1469.42 ,1482.06 ,1461.27 ,1476.72 ,7.37 ,0.50 ,1589310000.00 ,0.00 
4/5/2005,1480.99 ,1487.26 ,1477.55 ,1483.75 ,7.03 ,0.48 ,1647510000.00 ,0.00 
4/6/2005,1487.15 ,1497.39 ,1477.97 ,1480.67 ,-3.08 ,-0.21 ,1746400000.00 ,0.00 
4/7/2005,1481.13 ,1499.71 ,1481.13 ,1499.71 ,19.04 ,1.29 ,1714270000.00 ,0.00 
4/8/2005,1499.93 ,1503.21 ,1485.43 ,1485.60 ,-14.11 ,-0.94 ,1516340000.00 ,0.00 
4/11/2005,1490.43 ,1492.32 ,1477.13 ,1478.55 ,-7.05 ,-0.47 ,1382490000.00 ,0.00 
4/12/2005,1477.01 ,1490.10 ,1460.42 ,1489.16 ,10.61 ,0.72 ,1931870000.00 ,0.00 
4/13/2005,1484.39 ,1484.46 ,1459.97 ,1461.68 ,-27.48 ,-1.85 ,1705450000.00 ,0.00 
4/14/2005,1461.83 ,1462.81 ,1440.35 ,1441.13 ,-20.55 ,-1.41 ,1930060000.00 ,0.00 
4/15/2005,1425.73 ,1434.47 ,1407.82 ,1408.59 ,-32.54 ,-2.26 ,2314620000.00 ,0.00 
4/18/2005,1406.30 ,1418.76 ,1405.09 ,1409.98 ,1.39 ,0.10 ,1840360000.00 ,0.00 
4/19/2005,1419.53 ,1424.03 ,1410.54 ,1420.80 ,10.82 ,0.77 ,1792830000.00 ,0.00 
4/20/2005,1430.25 ,1432.11 ,1404.86 ,1406.85 ,-13.95 ,-0.98 ,2004950000.00 ,0.00 
4/21/2005,1423.62 ,1448.37 ,1419.25 ,1447.37 ,40.52 ,2.88 ,1951490000.00 ,0.00 
4/22/2005,1437.97 ,1438.72 ,1412.63 ,1421.21 ,-26.16 ,-1.81 ,1802730000.00 ,0.00 
4/25/2005,1430.99 ,1439.63 ,1426.73 ,1437.31 ,16.10 ,1.13 ,1442420000.00 ,0.00 
4/26/2005,1431.75 ,1446.82 ,1420.43 ,1420.43 ,-16.88 ,-1.17 ,1670040000.00 ,0.00 
4/27/2005,1413.22 ,1429.11 ,1409.49 ,1423.76 ,3.33 ,0.23 ,1764210000.00 ,0.00 
4/28/2005,1418.12 ,1425.69 ,1408.84 ,1409.29 ,-14.47 ,-1.02 ,1861340000.00 ,0.00 
4/29/2005,1420.64 ,1422.42 ,1394.36 ,1420.79 ,11.50 ,0.82 ,2039550000.00 ,0.00 
5/2/2005,1421.90 ,1430.05 ,1415.60 ,1423.71 ,2.92 ,0.21 ,1547750000.00 ,0.00 
5/3/2005,1421.28 ,1436.60 ,1421.28 ,1427.61 ,3.90 ,0.27 ,1868140000.00 ,0.00 
5/4/2005,1431.06 ,1453.20 ,1429.62 ,1452.20 ,24.59 ,1.72 ,1877820000.00 ,0.00 
5/5/2005,1450.73 ,1457.34 ,1441.94 ,1450.16 ,-2.04 ,-0.14 ,1719880000.00 ,0.00 
5/6/2005,1460.26 ,1460.76 ,1449.70 ,1456.00 ,5.84 ,0.40 ,1511120000.00 ,0.00 
5/9/2005,1455.68 ,1463.38 ,1446.77 ,1463.38 ,7.38 ,0.51 ,1441010000.00 ,0.00 
5/10/2005,1453.25 ,1458.40 ,1445.11 ,1450.36 ,-13.02 ,-0.89 ,1595520000.00 ,0.00 
5/11/2005,1452.31 ,1461.02 ,1432.83 ,1459.55 ,9.19 ,0.63 ,1716160000.00 ,0.00 
5/12/2005,1459.07 ,1468.17 ,1446.97 ,1454.79 ,-4.76 ,-0.33 ,1783430000.00 ,0.00 
5/13/2005,1459.23 ,1478.89 ,1455.88 ,1470.63 ,15.84 ,1.09 ,1878980000.00 ,0.00 
5/16/2005,1470.31 ,1481.32 ,1465.85 ,1480.68 ,10.05 ,0.68 ,1390290000.00 ,0.00 
5/17/2005,1474.05 ,1490.14 ,1469.44 ,1490.14 ,9.46 ,0.64 ,1520510000.00 ,0.00 
5/18/2005,1493.03 ,1514.76 ,1489.47 ,1509.26 ,19.12 ,1.28 ,1957880000.00 ,0.00 
5/19/2005,1510.62 ,1521.50 ,1508.71 ,1521.43 ,12.17 ,0.81 ,1700580000.00 ,0.00 
5/20/2005,1519.26 ,1528.06 ,1514.54 ,1528.06 ,6.63 ,0.44 ,1492720000.00 ,0.00 
5/23/2005,1526.97 ,1540.30 ,1525.23 ,1535.22 ,7.16 ,0.47 ,1620130000.00 ,0.00 
5/24/2005,1531.25 ,1540.68 ,1529.40 ,1540.47 ,5.25 ,0.34 ,1695940000.00 ,0.00 
5/25/2005,1535.90 ,1535.90 ,1524.41 ,1532.71 ,-7.76 ,-0.50 ,1493000000.00 ,0.00 
5/26/2005,1540.05 ,1551.12 ,1539.74 ,1548.80 ,16.09 ,1.05 ,1596460000.00 ,0.00 
5/27/2005,1546.74 ,1551.03 ,1541.76 ,1549.80 ,1.00 ,0.06 ,1237350000.00 ,0.00 
5/31/2005,1549.48 ,1550.18 ,1538.54 ,1542.63 ,-7.17 ,-0.46 ,1578740000.00 ,0.00 
6/1/2005,1541.73 ,1567.72 ,1541.66 ,1559.50 ,16.87 ,1.09 ,1779710000.00 ,0.00 
6/2/2005,1553.43 ,1568.96 ,1553.05 ,1568.96 ,9.46 ,0.61 ,1746620000.00 ,0.00 
6/3/2005,1565.48 ,1566.14 ,1542.05 ,1544.48 ,-24.48 ,-1.56 ,1637900000.00 ,0.00 
6/6/2005,1544.96 ,1548.55 ,1539.57 ,1545.27 ,0.79 ,0.05 ,1477150000.00 ,0.00 
6/7/2005,1546.71 ,1559.53 ,1531.07 ,1531.12 ,-14.15 ,-0.92 ,1846530000.00 ,0.00 
6/8/2005,1536.92 ,1538.24 ,1524.13 ,1527.68 ,-3.44 ,-0.22 ,1602540000.00 ,0.00 
6/9/2005,1526.15 ,1542.75 ,1520.61 ,1539.46 ,11.78 ,0.77 ,1666670000.00 ,0.00 
6/10/2005,1537.57 ,1537.57 ,1515.96 ,1521.02 ,-18.44 ,-1.20 ,1449380000.00 ,0.00 
6/13/2005,1519.61 ,1538.66 ,1519.61 ,1529.13 ,8.11 ,0.53 ,1432130000.00 ,0.00 
6/14/2005,1529.02 ,1534.15 ,1520.88 ,1524.42 ,-4.71 ,-0.31 ,1405850000.00 ,0.00 
6/15/2005,1533.90 ,1535.43 ,1510.82 ,1529.49 ,5.07 ,0.33 ,1672670000.00 ,0.00 
6/16/2005,1531.02 ,1540.52 ,1527.71 ,1537.42 ,7.93 ,0.52 ,1793020000.00 ,0.00 
6/17/2005,1550.63 ,1550.63 ,1532.56 ,1538.13 ,0.71 ,0.05 ,1993280000.00 ,0.00 
6/20/2005,1529.65 ,1545.52 ,1526.06 ,1537.31 ,-0.82 ,-0.05 ,1408110000.00 ,0.00 
6/21/2005,1535.48 ,1542.73 ,1530.91 ,1536.48 ,-0.83 ,-0.05 ,1557480000.00 ,0.00 
6/22/2005,1542.13 ,1545.54 ,1527.93 ,1534.36 ,-2.12 ,-0.14 ,1668440000.00 ,0.00 
6/23/2005,1537.64 ,1549.00 ,1515.79 ,1515.95 ,-18.41 ,-1.20 ,2009480000.00 ,0.00 
6/24/2005,1516.84 ,1518.01 ,1500.18 ,1500.18 ,-15.77 ,-1.04 ,2151000000.00 ,0.00 
6/27/2005,1497.29 ,1503.79 ,1490.02 ,1493.75 ,-6.43 ,-0.43 ,1448300000.00 ,0.00 
6/28/2005,1500.65 ,1512.64 ,1498.48 ,1508.61 ,14.86 ,0.99 ,1584200000.00 ,0.00 
6/29/2005,1511.95 ,1512.77 ,1501.72 ,1504.11 ,-4.50 ,-0.30 ,1640360000.00 ,0.00 
6/30/2005,1507.02 ,1510.21 ,1492.94 ,1493.52 ,-10.59 ,-0.70 ,1731500000.00 ,0.00 
7/1/2005,1497.02 ,1501.95 ,1489.74 ,1490.53 ,-2.99 ,-0.20 ,1176200000.00 ,0.00 
7/5/2005,1485.96 ,1509.19 ,1485.96 ,1506.35 ,15.82 ,1.06 ,1440300000.00 ,0.00 
7/6/2005,1503.48 ,1512.91 ,1497.11 ,1498.05 ,-8.30 ,-0.55 ,1592080000.00 ,0.00 
7/7/2005,1484.92 ,1505.30 ,1484.18 ,1503.78 ,5.73 ,0.38 ,1617860000.00 ,0.00 
7/8/2005,1505.53 ,1534.29 ,1502.20 ,1533.27 ,29.49 ,1.96 ,1685280000.00 ,0.00 
7/11/2005,1536.45 ,1547.98 ,1535.07 ,1547.66 ,14.39 ,0.94 ,1770800000.00 ,0.00 
7/12/2005,1546.52 ,1560.15 ,1543.14 ,1555.59 ,7.93 ,0.51 ,1657520000.00 ,0.00 
7/13/2005,1555.24 ,1559.37 ,1549.81 ,1557.62 ,2.03 ,0.13 ,1540000000.00 ,0.00 
7/14/2005,1570.31 ,1577.48 ,1563.93 ,1573.44 ,15.82 ,1.02 ,1872310000.00 ,0.00 
7/15/2005,1577.27 ,1582.40 ,1568.82 ,1577.82 ,4.38 ,0.28 ,1534960000.00 ,0.00 
7/18/2005,1573.62 ,1578.12 ,1570.02 ,1570.09 ,-7.73 ,-0.49 ,1307270000.00 ,0.00 
7/19/2005,1580.25 ,1590.76 ,1577.00 ,1590.49 ,20.40 ,1.30 ,1632670000.00 ,0.00 
7/20/2005,1580.06 ,1605.45 ,1578.87 ,1602.75 ,12.26 ,0.77 ,1957070000.00 ,0.00 
7/21/2005,1606.84 ,1610.84 ,1591.72 ,1601.89 ,-0.86 ,-0.05 ,2034880000.00 ,0.00 
7/22/2005,1601.68 ,1606.42 ,1592.03 ,1600.76 ,-1.13 ,-0.07 ,1660360000.00 ,0.00 
7/25/2005,1600.62 ,1607.97 ,1591.40 ,1593.57 ,-7.19 ,-0.45 ,1523020000.00 ,0.00 
7/26/2005,1596.81 ,1603.89 ,1591.58 ,1598.93 ,5.36 ,0.34 ,1651840000.00 ,0.00 
7/27/2005,1601.39 ,1613.39 ,1592.76 ,1611.95 ,13.02 ,0.81 ,1750070000.00 ,0.00 
7/28/2005,1613.29 ,1619.78 ,1609.62 ,1618.64 ,6.69 ,0.42 ,1683870000.00 ,0.00 
7/29/2005,1616.42 ,1619.95 ,1605.14 ,1605.14 ,-13.50 ,-0.83 ,1613950000.00 ,0.00 
8/1/2005,1609.74 ,1616.40 ,1604.58 ,1610.11 ,4.97 ,0.31 ,1492680000.00 ,0.00 
8/2/2005,1611.86 ,1628.57 ,1611.86 ,1627.01 ,16.90 ,1.05 ,1735020000.00 ,0.00 
8/3/2005,1619.98 ,1628.53 ,1618.40 ,1627.19 ,0.18 ,0.01 ,1752440000.00 ,0.00 
8/4/2005,1619.18 ,1621.00 ,1606.60 ,1608.74 ,-18.45 ,-1.13 ,1591380000.00 ,0.00 
8/5/2005,1606.63 ,1614.22 ,1600.25 ,1601.59 ,-7.15 ,-0.44 ,1471740000.00 ,0.00 
8/8/2005,1604.23 ,1607.01 ,1588.74 ,1589.97 ,-11.62 ,-0.73 ,1431010000.00 ,0.00 
8/9/2005,1596.15 ,1606.51 ,1595.71 ,1601.14 ,11.17 ,0.70 ,1460470000.00 ,0.00 
8/10/2005,1604.80 ,1610.21 ,1582.31 ,1585.71 ,-15.43 ,-0.96 ,1817680000.00 ,0.00 
8/11/2005,1587.77 ,1603.66 ,1586.67 ,1600.65 ,14.94 ,0.94 ,1582090000.00 ,0.00 
8/12/2005,1587.69 ,1594.96 ,1581.41 ,1591.75 ,-8.90 ,-0.56 ,1551410000.00 ,0.00 
8/15/2005,1587.59 ,1606.96 ,1585.66 ,1600.71 ,8.96 ,0.56 ,1380460000.00 ,0.00 
8/16/2005,1595.86 ,1596.54 ,1572.44 ,1574.01 ,-26.70 ,-1.67 ,1540320000.00 ,0.00 
8/17/2005,1577.57 ,1588.80 ,1573.87 ,1582.29 ,8.28 ,0.53 ,1518010000.00 ,0.00 
8/18/2005,1578.20 ,1585.28 ,1573.40 ,1575.76 ,-6.53 ,-0.41 ,1391780000.00 ,0.00 
8/19/2005,1576.57 ,1581.95 ,1573.70 ,1573.72 ,-2.04 ,-0.13 ,1205270000.00 ,0.00 
8/22/2005,1577.15 ,1588.92 ,1565.81 ,1575.59 ,1.87 ,0.12 ,1351650000.00 ,0.00 
8/23/2005,1575.47 ,1578.52 ,1566.72 ,1571.30 ,-4.29 ,-0.27 ,1341270000.00 ,0.00 
8/24/2005,1568.02 ,1588.90 ,1561.15 ,1561.71 ,-9.59 ,-0.61 ,1718580000.00 ,0.00 
8/25/2005,1564.42 ,1569.51 ,1562.03 ,1565.88 ,4.17 ,0.27 ,1307580000.00 ,0.00 
8/26/2005,1563.85 ,1565.55 ,1552.99 ,1558.84 ,-7.04 ,-0.45 ,1261130000.00 ,0.00 
8/29/2005,1551.36 ,1575.45 ,1551.31 ,1571.52 ,12.68 ,0.81 ,1268560000.00 ,0.00 
8/30/2005,1565.17 ,1566.47 ,1554.49 ,1565.73 ,-5.79 ,-0.37 ,1436400000.00 ,0.00 
8/31/2005,1566.86 ,1582.09 ,1561.42 ,1581.71 ,15.98 ,1.02 ,1631780000.00 ,0.00 
9/1/2005,1581.23 ,1587.82 ,1573.54 ,1577.25 ,-4.46 ,-0.28 ,1623320000.00 ,0.00 
9/2/2005,1580.71 ,1583.00 ,1571.82 ,1573.12 ,-4.13 ,-0.26 ,1130450000.00 ,0.00 
9/6/2005,1580.21 ,1597.71 ,1578.99 ,1597.27 ,24.15 ,1.54 ,1403190000.00 ,0.00 
9/7/2005,1594.02 ,1600.79 ,1590.87 ,1599.86 ,2.59 ,0.16 ,1480820000.00 ,0.00 
9/8/2005,1594.82 ,1604.91 ,1593.30 ,1597.68 ,-2.18 ,-0.14 ,1578070000.00 ,0.00 
9/9/2005,1599.98 ,1610.12 ,1595.31 ,1607.83 ,10.15 ,0.64 ,1617540000.00 ,0.00 
9/12/2005,1607.60 ,1616.82 ,1605.99 ,1612.20 ,4.37 ,0.27 ,1723540000.00 ,0.00 
9/13/2005,1609.58 ,1619.12 ,1604.13 ,1607.38 ,-4.82 ,-0.30 ,1724570000.00 ,0.00 
9/14/2005,1609.22 ,1609.37 ,1589.41 ,1589.63 ,-17.75 ,-1.10 ,1698250000.00 ,0.00 
9/15/2005,1594.51 ,1596.38 ,1585.07 ,1588.55 ,-1.08 ,-0.07 ,1744660000.00 ,0.00 
9/16/2005,1592.10 ,1600.44 ,1587.18 ,1599.44 ,10.89 ,0.69 ,2269030000.00 ,0.00 
9/19/2005,1595.08 ,1597.97 ,1579.51 ,1586.05 ,-13.39 ,-0.84 ,1604140000.00 ,0.00 
9/20/2005,1589.33 ,1604.02 ,1575.58 ,1578.20 ,-7.85 ,-0.49 ,1845670000.00 ,0.00 
9/21/2005,1577.10 ,1577.67 ,1561.47 ,1561.84 ,-16.36 ,-1.04 ,1772370000.00 ,0.00 
9/22/2005,1559.94 ,1570.94 ,1551.81 ,1567.36 ,5.52 ,0.35 ,1692930000.00 ,0.00 
9/23/2005,1563.97 ,1577.05 ,1559.57 ,1571.75 ,4.39 ,0.28 ,1604120000.00 ,0.00 
9/26/2005,1581.16 ,1584.58 ,1564.52 ,1572.86 ,1.11 ,0.07 ,1502410000.00 ,0.00 
9/27/2005,1575.84 ,1578.18 ,1563.21 ,1568.84 ,-4.02 ,-0.26 ,1658660000.00 ,0.00 
9/28/2005,1575.16 ,1580.67 ,1565.02 ,1568.81 ,-0.03 ,0.00 ,1703850000.00 ,0.00 
9/29/2005,1567.44 ,1591.15 ,1560.87 ,1589.93 ,21.12 ,1.35 ,1801520000.00 ,0.00 
9/30/2005,1589.24 ,1601.69 ,1588.22 ,1601.66 ,11.73 ,0.74 ,1610970000.00 ,0.00 
10/3/2005,1603.47 ,1612.53 ,1603.39 ,1605.59 ,3.93 ,0.25 ,1794420000.00 ,0.00 
10/4/2005,1606.15 ,1617.77 ,1594.56 ,1595.54 ,-10.05 ,-0.63 ,2005300000.00 ,0.00 
10/5/2005,1595.39 ,1595.83 ,1571.46 ,1571.52 ,-24.02 ,-1.51 ,1923900000.00 ,0.00 
10/6/2005,1573.15 ,1576.36 ,1540.34 ,1552.94 ,-18.58 ,-1.18 ,2107360000.00 ,0.00 
10/7/2005,1558.93 ,1563.27 ,1549.94 ,1555.92 ,2.98 ,0.19 ,1444780000.00 ,0.00 
10/10/2005,1554.74 ,1560.65 ,1545.90 ,1546.99 ,-8.93 ,-0.57 ,1379210000.00 ,0.00 
10/11/2005,1551.01 ,1551.54 ,1534.61 ,1539.31 ,-7.68 ,-0.50 ,1851960000.00 ,0.00 
10/12/2005,1532.23 ,1543.50 ,1519.30 ,1521.19 ,-18.12 ,-1.18 ,2014750000.00 ,0.00 
10/13/2005,1519.36 ,1538.15 ,1515.42 ,1533.80 ,12.61 ,0.83 ,1777590000.00 ,0.00 
10/14/2005,1537.43 ,1545.13 ,1529.42 ,1544.29 ,10.49 ,0.68 ,1555430000.00 ,0.00 
10/17/2005,1544.58 ,1549.95 ,1536.01 ,1549.88 ,5.59 ,0.36 ,1266030000.00 ,0.00 
10/18/2005,1548.29 ,1549.41 ,1538.39 ,1538.43 ,-11.45 ,-0.74 ,1460730000.00 ,0.00 
10/19/2005,1532.47 ,1569.61 ,1526.82 ,1569.61 ,31.18 ,2.03 ,1893300000.00 ,0.00 
10/20/2005,1568.53 ,1576.46 ,1547.07 ,1555.59 ,-14.02 ,-0.89 ,1797930000.00 ,0.00 
10/21/2005,1571.17 ,1572.71 ,1558.18 ,1565.12 ,9.53 ,0.61 ,1770700000.00 ,0.00 
10/24/2005,1570.33 ,1590.73 ,1561.45 ,1590.65 ,25.53 ,1.63 ,1551470000.00 ,0.00 
10/25/2005,1584.95 ,1590.05 ,1573.66 ,1585.82 ,-4.83 ,-0.30 ,1599120000.00 ,0.00 
10/26/2005,1580.00 ,1593.47 ,1573.14 ,1575.14 ,-10.68 ,-0.67 ,1832000000.00 ,0.00 
10/27/2005,1571.64 ,1573.80 ,1543.38 ,1543.38 ,-31.76 ,-2.02 ,1718600000.00 ,0.00 
10/28/2005,1548.83 ,1557.57 ,1538.78 ,1557.11 ,13.73 ,0.89 ,1886560000.00 ,0.00 
10/31/2005,1559.84 ,1584.09 ,1559.84 ,1579.18 ,22.07 ,1.42 ,1869760000.00 ,0.00 
11/1/2005,1572.97 ,1582.67 ,1571.19 ,1576.52 ,-2.66 ,-0.17 ,1903230000.00 ,0.00 
11/2/2005,1570.83 ,1600.75 ,1570.75 ,1597.29 ,20.77 ,1.32 ,2173290000.00 ,0.00 
11/3/2005,1611.52 ,1626.48 ,1610.90 ,1619.67 ,22.38 ,1.40 ,2346250000.00 ,0.00 
11/4/2005,1622.56 ,1631.79 ,1616.84 ,1628.03 ,8.36 ,0.52 ,1699610000.00 ,0.00 
11/7/2005,1630.76 ,1634.53 ,1621.50 ,1629.27 ,1.24 ,0.08 ,83140000.00 ,0.00 
11/8/2005,1626.24 ,1636.84 ,1623.16 ,1628.40 ,-0.87 ,-0.05 ,1599370000.00 ,0.00 
11/9/2005,1627.62 ,1636.36 ,1624.55 ,1630.21 ,1.81 ,0.11 ,1594180000.00 ,0.00 
11/10/2005,1629.56 ,1651.05 ,1620.74 ,1650.93 ,20.72 ,1.27 ,1938030000.00 ,0.00 
11/11/2005,1653.41 ,1659.72 ,1651.09 ,1653.36 ,2.43 ,0.15 ,1454900000.00 ,0.00 
11/14/2005,1653.65 ,1657.53 ,1648.26 ,1651.90 ,-1.46 ,-0.09 ,1385360000.00 ,0.00 
11/15/2005,1651.97 ,1658.65 ,1638.97 ,1644.31 ,-7.59 ,-0.46 ,1684810000.00 ,0.00 
11/16/2005,1648.92 ,1653.74 ,1642.36 ,1651.45 ,7.14 ,0.43 ,1721760000.00 ,0.00 
11/17/2005,1659.16 ,1676.39 ,1657.27 ,1676.39 ,24.94 ,1.51 ,1809860000.00 ,0.00 
11/18/2005,1685.05 ,1689.59 ,1674.75 ,1679.85 ,3.46 ,0.21 ,1993850000.00 ,0.00 
11/21/2005,1678.70 ,1686.79 ,1673.05 ,1686.23 ,6.38 ,0.38 ,1661890000.00 ,0.00 
